gene_id_5prime,gene_symbol_5prime,chr_5prime,gene_id_3prime,gene_symbol_3prime,chr_3prime,model_id,model_name,tissue,in_patient,in_frame,in_cosmic_fusions,dataset
SIDG41673,ZNF7,8,SIDG07897,EPM2A,6,SIDM00747,NCI-H1623,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG41673,ZNF7,8,SIDG07897,EPM2A,6,SIDM00747,NCI-H1623,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG41673,ZNF7,8,SIDG07897,EPM2A,6,SIDM00747,NCI-H1623,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG42252,ZNF718,4,SIDG42140,ZNF595,4,SIDM01122,NCI-H661,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG42362,ZNF852,3,SIDG17034,LZTFL1,3,SIDM00710,NCI-H2081,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG42362,ZNF852,3,SIDG17034,LZTFL1,3,SIDM00710,NCI-H2081,Lung,False,5UTR_5UTR,False,Sanger Cell Lines Fusions
SIDG42390,ZNFX1,20,SIDG07281,ECI1,16,SIDM00744,NCI-H1651,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG42419,ZRANB2-DT,1,SIDG06960,DPYD,1,SIDM00356,RERF-LC-KJ,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG42440,ZSCAN22,19,SIDG04591,CHMP2A,19,SIDM00237,PC-14,Lung,False,5UTR_5UTR,False,Sanger Cell Lines Fusions
SIDG42440,ZSCAN22,19,SIDG04591,CHMP2A,19,SIDM00237,PC-14,Lung,False,5UTR_5UTR,False,Sanger Cell Lines Fusions
SIDG42427,ZSCAN5A,19,SIDG11816,HNRNPL,19,SIDM00230,IST-SL2,Lung,False,5UTR_5UTR,False,Sanger Cell Lines Fusions
SIDG42451,ZSWIM4,19,SIDG27107,RFX1,19,SIDM01067,HCC-827,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG01102,ANKRD62P1-PARP4P3,22,SIDG01101,ANKRD62P1,22,SIDM01149,NCI-H847,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG01147,ANXA2,15,SIDG12253,ICE2,15,SIDM00494,ABC-1,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG01364,ARHGAP10,4,SIDG38045,TMEM184C,4,SIDM00116,NCI-H522,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG01425,ARHGEF10L,1,SIDG23827,PADI6,1,SIDM00792,NCI-H1688,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG02506,BRD4,19,SIDG22501,NUTM1,15,SIDM00367,SBC-3,Lung,False,No,True,Sanger Cell Lines Fusions
SIDG02506,BRD4,19,SIDG22501,NUTM1,15,SIDM00367,SBC-3,Lung,False,Yes,True,Sanger Cell Lines Fusions
SIDG02553,BRWD3,X,SIDG11655,HMGN5,X,SIDM00924,ChaGo-K-1,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG02553,BRWD3,X,SIDG11655,HMGN5,X,SIDM00749,NCI-H1573,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG04102,CDH1,16,SIDG04104,CDH3,16,SIDM00742,NCI-H1693,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG04653,CHST11,12,SIDG40025,TXNRD1,12,SIDM00755,NCI-H1793,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG04837,CLEC16A,16,SIDG01734,ATF7IP2,16,SIDM01128,NCI-H526,Lung,True,Yes,False,Sanger Cell Lines Fusions
SIDG05445,CRTC1,19,SIDG17154,MAML2,11,SIDM00493,NCI-H292,Lung,False,Yes,True,Sanger Cell Lines Fusions
SIDG07020,DSTN,20,SIDG24174,PCSK2,20,SIDM00519,NCI-H2869,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG07772,EML4,2,SIDG00858,ALK,2,SIDM00729,NCI-H2228,Lung,True,Yes,True,Sanger Cell Lines Fusions
SIDG07772,EML4,2,SIDG00858,ALK,2,SIDM00729,NCI-H2228,Lung,True,ambiguous,True,Sanger Cell Lines Fusions
SIDG07772,EML4,2,SIDG00858,ALK,2,SIDM00137,NCI-H3122,Lung,True,Yes,True,Sanger Cell Lines Fusions
SIDG08410,CYRIB,8,SIDG01606,ASAP1,8,SIDM00741,NCI-H1694,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG09185,FLOT1,6,SIDG14691,LINC00243,6,SIDM00711,NCI-H2066,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG09254,FOCAD,9,SIDG04193,CDKN2B-AS1,9,SIDM00320,VMRC-LCD,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG09254,FOCAD,9,SIDG04193,CDKN2B-AS1,9,SIDM00320,VMRC-LCD,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG09500,FRMD6,14,SIDG14982,LINC00640,14,SIDM00598,HARA,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG10295,GNB1,1,SIDG04445,CFAP74,1,SIDM00747,NCI-H1623,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG10727,GSK3B,3,SIDG10569,GPR156,3,SIDM00293,LU-139,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG11394,HLA-B,6,SIDG11393,HLA-A,6,SIDM00311,NCI-H2810,Lung,False,3UTR_CODING,False,Sanger Cell Lines Fusions
SIDG11447,HM13,20,SIDG02179,BCL2L1,20,SIDM00733,NCI-H2171,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG11803,HNRNPH1,5,SIDG02868,C5orf60,5,SIDM00990,BEN,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13763,KIF26B,1,SIDG07409,EFCAB2,1,SIDM00523,DMS-53,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13763,KIF26B,1,SIDG07409,EFCAB2,1,SIDM00523,DMS-53,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG14331,L3MBTL2,22,SIDG07855,EP300,22,SIDM00296,LU-134-A,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG14504,LDLR,19,SIDG35083,SMARCA4,19,SIDM00711,NCI-H2066,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG14504,LDLR,19,SIDG35083,SMARCA4,19,SIDM00711,NCI-H2066,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG14572,LGR4,11,SIDG14637,LIN7C,11,SIDM01117,NCI-H748,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG15180,LINC01036,1,SIDG15181,LINC01037,1,SIDM00292,LU-165,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG16772,LRP6,12,SIDG07078,DUSP16,12,SIDM01127,NCI-H596,Lung,True,No,False,Sanger Cell Lines Fusions
SIDG17900,MIR137HG,1,SIDG06960,DPYD,1,SIDM00724,NCI-H2405,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG19961,PALS1,14,SIDG10478,GPHN,14,SIDM00310,NCI-H2804,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG21127,MYH9,22,SIDG09335,FOXRED2,22,SIDM00718,NCI-H358,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG21127,MYH9,22,SIDG09335,FOXRED2,22,SIDM00761,NCI-H196,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG21385,NAV1,1,SIDG24894,PKP1,1,SIDM01126,NCI-H64,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG21396,NBAS,2,SIDG09717,GACAT3,2,SIDM01128,NCI-H526,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG21396,NBAS,2,SIDG09717,GACAT3,2,SIDM01128,NCI-H526,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG21396,NBAS,2,SIDG09717,GACAT3,2,SIDM01128,NCI-H526,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG21530,NDRG3,20,SIDG26804,RBL1,20,SIDM00739,NCI-H1734,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG22154,NPLOC4,17,SIDG24239,PDE6G,17,SIDM00513,COR-L105,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG22334,NSMF,9,SIDG25161,PNPLA7,9,SIDM00926,NCI-H2172,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG23894,PAPOLA,14,SIDG00723,AK7,14,SIDM00749,NCI-H1573,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG23894,PAPOLA,14,SIDG00723,AK7,14,SIDM00749,NCI-H1573,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG24004,PCAT1,8,SIDG03493,CASC21,8,SIDM00230,IST-SL2,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG24004,PCAT1,8,SIDG03493,CASC21,8,SIDM00297,LC-2-ad,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG24131,PCM1,8,SIDG73334,MTUS1-DT,8,SIDM00755,NCI-H1793,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG25810,PRKRIP1,7,SIDG05735,CUX1,7,SIDM00345,LCLC-103H,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG26387,PXN,12,SIDG24902,PLA2G1B,12,SIDM01072,HCC-15,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG26642,RALA,7,SIDG41291,YAE1,7,SIDM00965,NCI-H446,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG26864,RBM47,4,SIDG01212,APBB2,4,SIDM00747,NCI-H1623,Lung,False,5UTR_5UTR,False,Sanger Cell Lines Fusions
SIDG26864,RBM47,4,SIDG01212,APBB2,4,SIDM00762,NCI-H1944,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG26864,RBM47,4,SIDG01212,APBB2,4,SIDM00762,NCI-H1944,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG26811,RBM6,3,SIDG06862,DOCK3,3,SIDM01118,NCI-H740,Lung,True,Yes,False,Sanger Cell Lines Fusions
SIDG26811,RBM6,3,SIDG06862,DOCK3,3,SIDM01118,NCI-H740,Lung,True,No,False,Sanger Cell Lines Fusions
SIDG27034,RERE,1,SIDG07797,ENO1,1,SIDM00183,LB647-SCLC,Lung,False,5UTR_5UTR,False,Sanger Cell Lines Fusions
SIDG27224,RICTOR,5,SIDG09649,FYB1,5,SIDM00903,A549,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG25472,PPIE,1,SIDM00653,NCI-H1092,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG25472,PPIE,1,SIDM00760,NCI-H1963,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG39179,TRIT1,1,SIDM00653,NCI-H1092,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG39179,TRIT1,1,SIDM00653,NCI-H1092,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG39179,TRIT1,1,SIDM00760,NCI-H1963,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG33443,RSF1,11,SIDG09680,GAB2,11,SIDM00658,NCI-H1435,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG33737,SCAF4,21,SIDG37689,TIAM1,21,SIDM00138,NCI-H23,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG34061,SENP2,3,SIDG17213,MAP3K13,3,SIDM00733,NCI-H2171,Lung,True,No,False,Sanger Cell Lines Fusions
SIDG34246,SF1,11,SIDG09618,FUS,16,SIDM00719,NCI-H345,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG34911,SLC34A2,4,SIDG31261,ROS1,6,SIDM01068,HCC-78,Lung,True,Yes,True,Sanger Cell Lines Fusions
SIDG34911,SLC34A2,4,SIDG31261,ROS1,6,SIDM01068,HCC-78,Lung,True,Yes,True,Sanger Cell Lines Fusions
SIDG35062,SLX4,16,SIDG05393,CREBBP,16,SIDM01149,NCI-H847,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG37671,THSD4,15,SIDG16852,LRRC49,15,SIDM00734,NCI-H1437,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG38642,TRAPPC9,8,SIDG00629,AGO2,8,SIDM01126,NCI-H64,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG39179,TRIT1,1,SIDG25623,PPT1,1,SIDM00760,NCI-H1963,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG39179,TRIT1,1,SIDG25623,PPT1,1,SIDM01071,HCC-33,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG39179,TRIT1,1,SIDG25623,PPT1,1,SIDM01071,HCC-33,Lung,False,3UTR_5UTR,False,Sanger Cell Lines Fusions
SIDG39681,TSPAN4,11,SIDG32619,RPLP2,11,SIDM00649,NCI-H1299,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG39788,TTC28,22,SIDG24839,PITPNB,22,SIDM01149,NCI-H847,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG39967,TULP3,12,SIDG09153,FKBP4,12,SIDM00749,NCI-H1573,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG39969,TULP4,6,SIDG10792,GTF2H5,6,SIDM00724,NCI-H2405,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG39969,TULP4,6,SIDG10792,GTF2H5,6,SIDM00724,NCI-H2405,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG40025,TXNRD1,12,SIDG04653,CHST11,12,SIDM01103,SK-MES-1,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG40025,TXNRD1,12,SIDG16403,LINC02385,12,SIDM00755,NCI-H1793,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG40025,TXNRD1,12,SIDG16403,LINC02385,12,SIDM00755,NCI-H1793,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG40025,TXNRD1,12,SIDG16403,LINC02385,12,SIDM00755,NCI-H1793,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG40025,TXNRD1,12,SIDG16403,LINC02385,12,SIDM00755,NCI-H1793,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG40057,UBA2,19,SIDG10479,GPI,19,SIDM00116,NCI-H522,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG40327,UHRF2,9,SIDG13638,KDM4C,9,SIDM01122,NCI-H661,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG40570,USP34,2,SIDG41258,XPO1,2,SIDM00222,MPP-89,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG40728,VMP1,17,SIDG32818,RPS6KB1,17,SIDM00939,CAL-12T,Lung,False,5UTR_5UTR,False,Sanger Cell Lines Fusions
SIDG41921,ZNF300,5,SIDG41922,ZNF300P1,5,SIDM00367,SBC-3,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG02714,CFAP276,1,SIDG40405,UQCR10,22,SIDM01117,NCI-H748,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG02714,CFAP276,1,SIDG40405,UQCR10,22,SIDM00792,NCI-H1688,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG03895,CCSER1,4,SIDG19864,MMRN1,4,SIDM00365,SBC-1,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG03895,CCSER1,4,SIDG19864,MMRN1,4,SIDM00365,SBC-1,Lung,False,5UTR_5UTR,False,Sanger Cell Lines Fusions
SIDG03895,CCSER1,4,SIDG19864,MMRN1,4,SIDM00365,SBC-1,Lung,False,5UTR_5UTR,False,Sanger Cell Lines Fusions
SIDG03895,CCSER1,4,SIDG19864,MMRN1,4,SIDM00771,NCI-H1792,Lung,False,5UTR_5UTR,False,Sanger Cell Lines Fusions
SIDG04175,CDKAL1,6,SIDG07229,E2F3,6,SIDM00294,LU-135,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG04175,CDKAL1,6,SIDG07229,E2F3,6,SIDM01117,NCI-H748,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG05528,CSNK1G2,19,SIDG33745,SCAMP4,19,SIDM00699,NCI-H2141,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG05528,CSNK1G2,19,SIDG33745,SCAMP4,19,SIDM00699,NCI-H2141,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG08862,FBXL13,7,SIDG03736,CCDC146,7,SIDM00100,NCI-H2595,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG10253,GMCL1,2,SIDG01153,ANXA4,2,SIDM00755,NCI-H1793,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG10478,GPHN,14,SIDG19961,PALS1,14,SIDM01149,NCI-H847,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG10793,GTF2I,7,SIDG10816,GTF2IRD1,7,SIDM00742,NCI-H1693,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG10793,GTF2I,7,SIDG10816,GTF2IRD1,7,SIDM00367,SBC-3,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG11179,HERC1,15,SIDG06048,DAPK2,15,SIDM00523,DMS-53,Lung,True,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG11179,HERC1,15,SIDG06048,DAPK2,15,SIDM00523,DMS-53,Lung,True,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG11997,HSD17B4,5,SIDG38216,TNFAIP8,5,SIDM00606,KNS-62,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG11997,HSD17B4,5,SIDG38216,TNFAIP8,5,SIDM00606,KNS-62,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG21189,MYO6,6,SIDG34065,SENP6,6,SIDM00749,NCI-H1573,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG21189,MYO6,6,SIDG34065,SENP6,6,SIDM00749,NCI-H1573,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG21396,NBAS,2,SIDG06190,DDX1,2,SIDM01128,NCI-H526,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG21396,NBAS,2,SIDG06190,DDX1,2,SIDM01128,NCI-H526,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG21396,NBAS,2,SIDG06190,DDX1,2,SIDM01128,NCI-H526,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG21894,NKD1,16,SIDG00446,ADCY7,16,SIDM01130,NCI-H520,Lung,True,3UTR_CODING,False,Sanger Cell Lines Fusions
SIDG21894,NKD1,16,SIDG00446,ADCY7,16,SIDM01130,NCI-H520,Lung,True,No,False,Sanger Cell Lines Fusions
SIDG21894,NKD1,16,SIDG00446,ADCY7,16,SIDM01130,NCI-H520,Lung,True,Yes,False,Sanger Cell Lines Fusions
SIDG21894,NKD1,16,SIDG00446,ADCY7,16,SIDM01130,NCI-H520,Lung,True,No,False,Sanger Cell Lines Fusions
SIDG21894,NKD1,16,SIDG00446,ADCY7,16,SIDM01130,NCI-H520,Lung,True,Yes,False,Sanger Cell Lines Fusions
SIDG25078,PLXND1,3,SIDG37831,TMCC1,3,SIDM00927,NCI-H510A,Lung,False,No,True,Sanger Cell Lines Fusions
SIDG25078,PLXND1,3,SIDG37831,TMCC1,3,SIDM00927,NCI-H510A,Lung,False,ambiguous,True,Sanger Cell Lines Fusions
SIDG25078,PLXND1,3,SIDG37831,TMCC1,3,SIDM00711,NCI-H2066,Lung,False,No,True,Sanger Cell Lines Fusions
SIDG26240,PTK2,8,SIDG38642,TRAPPC9,8,SIDM00134,HOP-92,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26288,PTPN12,7,SIDG03736,CCDC146,7,SIDM00704,NCI-H211,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26288,PTPN12,7,SIDG03736,CCDC146,7,SIDM00704,NCI-H211,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26288,PTPN12,7,SIDG03736,CCDC146,7,SIDM00704,NCI-H211,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG03486,CASC11,8,SIDM00512,COR-L23,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG03486,CASC11,8,SIDM00512,COR-L23,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG03486,CASC11,8,SIDM00771,NCI-H1792,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG03486,CASC11,8,SIDM00771,NCI-H1792,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG03486,CASC11,8,SIDM00771,NCI-H1792,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26437,QKI,6,SIDG23813,PACRG,6,SIDM00222,MPP-89,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG21103,MYCL,1,SIDM00653,NCI-H1092,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG21103,MYCL,1,SIDM00653,NCI-H1092,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG21103,MYCL,1,SIDM00760,NCI-H1963,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG21103,MYCL,1,SIDM00760,NCI-H1963,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG21103,MYCL,1,SIDM00721,NCI-H250,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG21103,MYCL,1,SIDM00721,NCI-H250,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG35083,SMARCA4,19,SIDG06841,DNM2,19,SIDM00294,LU-135,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG37190,TATDN1,8,SIDG06388,DEPTOR,8,SIDM00711,NCI-H2066,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG39286,TRMT11,6,SIDG21489,NCOA7,6,SIDM00494,ABC-1,Lung,True,No,False,Sanger Cell Lines Fusions
SIDG40216,UBQLN1,9,SIDG10140,GKAP1,9,SIDM00100,NCI-H2595,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG40216,UBQLN1,9,SIDG10140,GKAP1,9,SIDM00100,NCI-H2595,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG40216,UBQLN1,9,SIDG10140,GKAP1,9,SIDM00100,NCI-H2595,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG40377,UNK,17,SIDG13317,ITGB4,17,SIDM00965,NCI-H446,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG41052,WDR33,2,SIDG33673,SAP130,2,SIDM00758,NCI-H1993,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG41052,WDR33,2,SIDG33673,SAP130,2,SIDM00758,NCI-H1993,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG41265,XPR1,1,SIDG23719,OVAAL,1,SIDM01126,NCI-H64,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG41441,ZBTB20,3,SIDG16898,LSAMP,3,SIDM01103,SK-MES-1,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG41441,ZBTB20,3,SIDG16898,LSAMP,3,SIDM01149,NCI-H847,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG41441,ZBTB20,3,SIDG16898,LSAMP,3,SIDM01149,NCI-H847,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG16760,LRMDA,10,SIDG00519,ADK,10,SIDM00339,LXF-289,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG16760,LRMDA,10,SIDG00519,ADK,10,SIDM00750,NCI-H1568,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG06190,DDX1,2,SIDG21396,NBAS,2,SIDM00737,NCI-H1770,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG13047,IMMP2L,7,SIDG06863,DOCK4,7,SIDM01072,HCC-15,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG13715,KIAA1958,9,SIDG12009,HSDL2,9,SIDM00927,NCI-H510A,Lung,True,No,False,Sanger Cell Lines Fusions
SIDG21546,NDUFA4,7,SIDG24553,PHF14,7,SIDM00320,VMRC-LCD,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG21546,NDUFA4,7,SIDG24553,PHF14,7,SIDM00704,NCI-H211,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG22319,NSD1,5,SIDG41951,ZNF346,5,SIDM01149,NCI-H847,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26240,PTK2,8,SIDG71904,DENND3-AS1,8,SIDM00737,NCI-H1770,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26240,PTK2,8,SIDG71904,DENND3-AS1,8,SIDM00294,LU-135,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26240,PTK2,8,SIDG71904,DENND3-AS1,8,SIDM00738,NCI-H1755,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG15036,LINC00824,8,SIDM00771,NCI-H1792,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG15036,LINC00824,8,SIDM00771,NCI-H1792,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG15036,LINC00824,8,SIDM00771,NCI-H1792,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG15036,LINC00824,8,SIDM01125,NCI-H647,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG15036,LINC00824,8,SIDM01125,NCI-H647,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG35971,SNX8,7,SIDG17059,MAD1L1,7,SIDM00494,ABC-1,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG38484,TPX2,20,SIDG11447,HM13,20,SIDM00733,NCI-H2171,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG41145,WNK1,12,SIDG07931,ERC1,12,SIDM00706,NCI-H209,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG00562,AFAP1,4,SIDG00153,ABLIM2,4,SIDM00713,NCI-H2052,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG00562,AFAP1,4,SIDG00153,ABLIM2,4,SIDM00309,NCI-H2803,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG00562,AFAP1,4,SIDG00153,ABLIM2,4,SIDM00310,NCI-H2804,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG05356,CPSF6,12,SIDG02961,AOPEP,9,SIDM00048,EMC-BAC-1,Lung,False,3UTR_3UTR,False,Sanger Cell Lines Fusions
SIDG09090,FGFR2,10,SIDG05127,COL14A1,8,SIDM01067,HCC-827,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG09090,FGFR2,10,SIDG05127,COL14A1,8,SIDM00711,NCI-H2066,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG03493,CASC21,8,SIDM00733,NCI-H2171,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG41193,WWOX,16,SIDG40638,VAT1L,16,SIDM01103,SK-MES-1,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG04544,CHD2,15,SIDG15606,CHASERR,15,SIDM00699,NCI-H2141,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG04544,CHD2,15,SIDG15606,CHASERR,15,SIDM00510,COR-L303,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG14722,LINC00299,2,SIDG14721,LINC00298,2,SIDM00719,NCI-H345,Lung,False,No,False,Sanger Cell Lines Fusions
